LebwohlLasher3.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.281, Time: 0.630327 s
         4278894 function calls (4091684 primitive calls) in 1.965 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      406    0.000    0.000    0.002    0.000 deprecation.py:9(wrap)
      773    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:778(spec_from_file_location)
        4    0.000    0.000    0.002    0.000 dataclasses.py:1202(dataclass)
        2    0.000    0.000    0.002    0.001 arrayobj.py:4197(_parse_empty_args)
        4    0.000    0.000    0.002    0.000 dataclasses.py:1219(wrap)
       18    0.000    0.000    0.002    0.000 pythonapi.py:1356(serialize_uncached)
       35    0.000    0.000    0.002    0.000 rcsetup.py:107(<listcomp>)
      920    0.001    0.000    0.002    0.000 analysis.py:66(fix_point_progress)
        2    0.000    0.000    0.002    0.001 arrayobj.py:4149(_parse_shape)
     29/8    0.000    0.000    0.002    0.000 core.py:4379(leave_whitespace)
        4    0.000    0.000    0.002    0.000 dataclasses.py:884(_process_class)
        1    0.000    0.000    0.002    0.002 initialise.py:1(<module>)
      306    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(mean)
     2097    0.001    0.000    0.002    0.000 lowering.py:362(_disable_sroa_like_opt)
        7    0.000    0.000    0.002    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.002    0.002 subprocess.py:1(<module>)
      325    0.000    0.000    0.002    0.000 functions.py:266(augment)
     1170    0.001    0.000    0.002    0.000 compiler_machinery.py:432(get)
      506    0.000    0.000    0.002    0.000 instructions.py:201(<listcomp>)
     9012    0.002    0.000    0.002    0.000 _parser.py:233(__next)
        1    0.000    0.000    0.002    0.002 listobj.py:1(<module>)
      795    0.000    0.000    0.002    0.000 cpu_options.py:112(_get_values)
     5085    0.001    0.000    0.002    0.000 {built-in method builtins.max}
       16    0.000    0.000    0.002    0.000 config.py:92(update)
     2654    0.001    0.000    0.002    0.000 __init__.py:416(_strip_comment)
     1258    0.000    0.000    0.002    0.000 ir_utils.py:2193(<listcomp>)
      856    0.001    0.000    0.002    0.000 instructions.py:433(descr)
       49    0.000    0.000    0.002    0.000 callconv.py:737(check_try_status)
      409    0.000    0.000    0.002    0.000 core.py:499(copy)
      931    0.001    0.000    0.002    0.000 values.py:1058(_to_list)
        3    0.000    0.000    0.002    0.001 boxing.py:466(unbox_array)
     1498    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:100(acquire)
        6    0.000    0.000    0.002    0.000 imputils.py:241(iternext_wrapper)
      223    0.000    0.000    0.002    0.000 models.py:135(contains_nrt_meminfo)
     7950    0.002    0.000    0.002    0.000 cpu_options.py:123(<genexpr>)
        1    0.000    0.000    0.002    0.002 spines.py:1(<module>)
       41    0.000    0.000    0.002    0.000 overloads.py:23(decorator)
       21    0.000    0.000    0.002    0.000 callconv.py:768(return_status_propagate)
      438    0.000    0.000    0.002    0.000 colors.py:265(to_rgba)
        9    0.000    0.000    0.002    0.000 typeconv.py:78(promote)
      107    0.000    0.000    0.002    0.000 ffi.py:345(__exit__)
        9    0.000    0.000    0.002    0.000 castgraph.py:125(promote)
        1    0.000    0.000    0.002    0.002 randomimpl.py:584(codegen)
      195    0.001    0.000    0.002    0.000 controlflow.py:578(_find_back_edges)
        1    0.000    0.000    0.002    0.002 randomimpl.py:442(_randrange_impl)
        7    0.000    0.000    0.002    0.000 randomimpl.py:111(get_next_int32)
        1    0.000    0.000    0.002    0.002 _methods.py:1(<module>)
     1177    0.001    0.000    0.002    0.000 inspect.py:735(unwrap)
    20879    0.002    0.000    0.002    0.000 targetconfig.py:38(default)
        2    0.000    0.000    0.002    0.001 arrayobj.py:3847(make_array_flatiter)
    14991    0.002    0.000    0.002    0.000 _utils.py:13(is_used)
        1    0.000    0.000    0.002    0.002 npyfuncs.py:1(<module>)
      101    0.000    0.000    0.002    0.000 deprecation.py:128(deprecate)
        1    0.000    0.000    0.001    0.001 gridspec.py:1(<module>)
       74    0.000    0.000    0.001    0.000 cgutils.py:173(__setitem__)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
     1269    0.001    0.000    0.001    0.000 byteflow.py:1595(append)
     3151    0.001    0.000    0.001    0.000 <frozen os>:756(encode)
      256    0.000    0.000    0.001    0.000 builder.py:826(branch)
        1    0.000    0.000    0.001    0.001 _pep440.py:285(Version)
       28    0.001    0.000    0.001    0.000 util.py:182(_collapse_string_to_ranges)
  692/688    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:599(_check_name_wrapper)
     4081    0.001    0.000    0.001    0.000 __init__.py:1467(debug)
       18    0.000    0.000    0.001    0.000 core.py:262(_trim_arity)
       15    0.000    0.000    0.001    0.000 targetconfig.py:290(get_mangle_string)
        8    0.000    0.000    0.001    0.000 core.py:2678(__init__)
      162    0.000    0.000    0.001    0.000 interpreter.py:2145(op_LOAD_FAST)
       14    0.000    0.000    0.001    0.000 core.py:595(set_parse_action)
        5    0.000    0.000    0.001    0.000 npyimpl.py:497(do_ufunc)
      306    0.000    0.000    0.001    0.000 fromnumeric.py:3345(mean)
        2    0.000    0.000    0.001    0.001 utils.py:385(inner)
     2641    0.001    0.000    0.001    0.000 {built-in method builtins.all}
       49    0.000    0.000    0.001    0.000 typeinfer.py:1490(typeof_const)
        1    0.000    0.000    0.001    0.001 base.py:147(_load_global_helpers)
        5    0.000    0.000    0.001    0.000 npyimpl.py:335(numpy_ufunc_kernel)
       14    0.000    0.000    0.001    0.000 core.py:675(<listcomp>)
       29    0.000    0.000    0.001    0.000 overloads.py:46(register_simple_overload)
      369    0.000    0.000    0.001    0.000 pathlib.py:757(joinpath)
      476    0.000    0.000    0.001    0.000 cffi_utils.py:39(is_cffi_func)
      148    0.000    0.000    0.001    0.000 removerefctpass.py:44(valid_output)
      222    0.000    0.000    0.001    0.000 models.py:497(getter)
      250    0.000    0.000    0.001    0.000 builder.py:834(cbranch)
       16    0.000    0.000    0.001    0.000 module.py:56(__str__)
     3757    0.001    0.000    0.001    0.000 registry.py:96(__getitem__)
       18    0.000    0.000    0.001    0.000 rcsetup.py:629(cycler)
      622    0.000    0.000    0.001    0.000 values.py:1121(__init__)
     1886    0.001    0.000    0.001    0.000 controlflow.py:382(_dfs)
        2    0.000    0.000    0.001    0.001 arrayobj.py:521(setitem_array)
     3432    0.001    0.000    0.001    0.000 templates.py:361(<genexpr>)
      542    0.000    0.000    0.001    0.000 builder.py:281(goto_entry_block)
     1324    0.000    0.000    0.001    0.000 __init__.py:163(match)
      172    0.000    0.000    0.001    0.000 typeinfer.py:196(__call__)
      378    0.000    0.000    0.001    0.000 pathlib.py:530(_make_child)
      280    0.000    0.000    0.001    0.000 instructions.py:509(__init__)
     2606    0.001    0.000    0.001    0.000 {method 'isatty' of '_io.TextIOWrapper' objects}
      738    0.000    0.000    0.001    0.000 __init__.py:877(normalize)
     1542    0.001    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
      216    0.000    0.000    0.001    0.000 values.py:806(descr)
     1498    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:125(release)
        1    0.000    0.000    0.001    0.001 traceback.py:220(extract_stack)
        1    0.000    0.000    0.001    0.001 traceback.py:375(extract)
        1    0.000    0.000    0.001    0.001 traceback.py:397(_extract_from_extended_frame_gen)
      414    0.000    0.000    0.001    0.000 instructions.py:359(descr)
       36    0.000    0.000    0.001    0.000 traceback.py:316(line)
      275    0.000    0.000    0.001    0.000 instructions.py:687(__init__)
     1536    0.000    0.000    0.001    0.000 controlflow.py:102(add_edge)
    21683    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.001    0.001 cyaml.py:1(<module>)
      795    0.001    0.000    0.001    0.000 cpu_options.py:115(<dictcomp>)
        2    0.000    0.000    0.001    0.001 linecache.py:26(getline)
     55/8    0.000    0.000    0.001    0.000 core.py:3635(leave_whitespace)
     2927    0.000    0.000    0.001    0.000 castgraph.py:65(__getitem__)
       50    0.000    0.000    0.001    0.000 targetconfig.py:190(__eq__)
      225    0.000    0.000    0.001    0.000 containers.py:256(__unliteral__)
        1    0.000    0.000    0.001    0.001 axes3d.py:42(Axes3D)
     1099    0.001    0.000    0.001    0.000 inspect.py:167(get_annotations)
        1    0.000    0.000    0.001    0.001 parse.py:1(<module>)
      792    0.000    0.000    0.001    0.000 typeinfer.py:54(add_type)
       81    0.000    0.000    0.001    0.000 cgutils.py:682(unpack_tuple)
       35    0.000    0.000    0.001    0.000 base.py:652(get_returned_value)
       27    0.000    0.000    0.001    0.000 typeof.py:90(_typeof_type)
        1    0.000    0.000    0.001    0.001 ansitowin32.py:1(<module>)
        3    0.000    0.000    0.001    0.000 __init__.py:299(loads)
      306    0.000    0.000    0.001    0.000 _methods.py:164(_mean)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
    20860    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
    32424    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
      223    0.000    0.000    0.001    0.000 models.py:97(traverse_models)
        3    0.000    0.000    0.001    0.000 decoder.py:332(decode)
        1    0.000    0.000    0.001    0.001 unicode_support.py:1(<module>)
        3    0.000    0.000    0.001    0.000 _common.py:1(<module>)
     2362    0.001    0.000    0.001    0.000 context.py:455(_lookup_global)
        6    0.000    0.000    0.001    0.000 rangeobj.py:149(iternext)
    22463    0.001    0.000    0.001    0.000 {method 'values' of 'dict' objects}
        3    0.000    0.000    0.001    0.000 decoder.py:343(raw_decode)
     3994    0.001    0.000    0.001    0.000 ir.py:383(__getattr__)
    63/47    0.000    0.000    0.001    0.000 typing.py:479(__getitem__)
      467    0.000    0.000    0.001    0.000 instructions.py:30(descr)
   114/57    0.000    0.000    0.001    0.000 core.py:3722(copy)
       81    0.000    0.000    0.001    0.000 cgutils.py:689(<listcomp>)
        3    0.000    0.000    0.001    0.000 polynomial.py:1(<module>)
     1303    0.000    0.000    0.001    0.000 errors.py:232(__exit__)
      618    0.000    0.000    0.001    0.000 _inspect.py:96(getargspec)
        1    0.000    0.000    0.001    0.001 nrtdynmod.py:181(create_nrt_module)
        1    0.000    0.000    0.001    0.001 listobject.py:1(<module>)
      369    0.000    0.000    0.001    0.000 _functools.py:89(pass_none)
        1    0.000    0.000    0.001    0.001 environment.py:1(<module>)
    17266    0.001    0.000    0.001    0.000 event.py:108(kind)
     1201    0.000    0.000    0.001    0.000 templates.py:1226(register)
       48    0.000    0.000    0.001    0.000 base.py:431(insert_const_string)
      344    0.000    0.000    0.001    0.000 inspect.py:786(_finddoc)
       11    0.000    0.000    0.001    0.000 models.py:557(_from)
      216    0.000    0.000    0.001    0.000 values.py:794(__init__)
     4742    0.001    0.000    0.001    0.000 inspect.py:3019(<genexpr>)
        1    0.000    0.000    0.001    0.001 ffi.py:155(_importlib_resources_path_repl)
        1    0.000    0.000    0.001    0.001 charset.py:1(<module>)
     1244    0.001    0.000    0.001    0.000 context.py:250(_get_attribute_templates)
     3939    0.001    0.000    0.001    0.000 byteflow.py:1570(get_inst)
      117    0.000    0.000    0.001    0.000 typing.py:1353(__init__)
    23731    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
      400    0.000    0.000    0.001    0.000 values.py:452(_to_string)
        9    0.000    0.000    0.001    0.000 functools.py:774(_find_impl)
       15    0.000    0.000    0.001    0.000 config.py:530(reload_config)
        1    0.000    0.000    0.001    0.001 scalars.py:1(<module>)
       62    0.000    0.000    0.001    0.000 core.py:1352(__add__)
      378    0.000    0.000    0.001    0.000 base.py:479(get_value_type)
       60    0.000    0.000    0.001    0.000 arrayobj.py:54(mark_positive)
        8    0.000    0.000    0.001    0.000 models.py:624(from_return)
      394    0.000    0.000    0.001    0.000 numpy_support.py:327(numpy_outputs)
       15    0.000    0.000    0.001    0.000 typed_passes.py:905(_strip_phi_nodes)
      808    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:173(__exit__)
        9    0.000    0.000    0.001    0.000 functools.py:732(_compose_mro)
      691    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:642(_classify_pyc)
        1    0.000    0.000    0.001    0.001 typed_passes.py:1(<module>)
        1    0.000    0.000    0.001    0.001 scimath.py:1(<module>)
        1    0.000    0.000    0.001    0.001 executionengine.py:1(<module>)
        1    0.000    0.000    0.001    0.001 widgets.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dumper.py:1(<module>)
        7    0.000    0.000    0.001    0.000 enum.py:891(_convert_)
      476    0.001    0.000    0.001    0.000 api.py:194(typeof)
   256/18    0.000    0.000    0.001    0.000 ast.py:414(visit)
        1    0.000    0.000    0.001    0.001 templates.py:1(<module>)
       76    0.000    0.000    0.001    0.000 lowering.py:833(_cast_var)
      766    0.000    0.000    0.001    0.000 warnings.py:165(simplefilter)
        3    0.000    0.000    0.001    0.000 numbers.py:1(<module>)
      332    0.000    0.000    0.001    0.000 instructions.py:550(<listcomp>)
     1230    0.000    0.000    0.001    0.000 context.py:494(insert_global)
       15    0.000    0.000    0.001    0.000 byteflow.py:1851(__init__)
        1    0.000    0.000    0.001    0.001 values.py:1(<module>)
       60    0.000    0.000    0.001    0.000 arrayobj.py:43(set_range_metadata)
   256/18    0.001    0.000    0.001    0.000 ast.py:420(generic_visit)
      113    0.000    0.000    0.001    0.000 ir_utils.py:1566(find_callname)
       47    0.000    0.000    0.001    0.000 typing.py:658(Union)
        1    0.000    0.000    0.001    0.001 _common.py:17(files)
        1    0.000    0.000    0.001    0.001 api.py:1(<module>)
        1    0.000    0.000    0.001    0.001 distributions.py:1(<module>)
        1    0.000    0.000    0.001    0.001 nrt.py:1(<module>)
      185    0.000    0.000    0.001    0.000 inspect.py:3207(bind)
     1555    0.001    0.000    0.001    0.000 context.py:469(_insert_global)
        1    0.000    0.000    0.001    0.001 _common.py:59(from_package)
        1    0.000    0.000    0.001    0.001 _adapters.py:28(get_resource_reader)
        1    0.000    0.000    0.001    0.001 _adapters.py:151(_native)
       64    0.000    0.000    0.001    0.000 interpreter.py:1558(_end_current_block)
        1    0.000    0.000    0.001    0.001 _adapters.py:146(_reader)
       59    0.000    0.000    0.001    0.000 arraydecl.py:21(get_array_index_type)
      691    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:675(_validate_timestamp_pyc)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1136(get_resource_reader)
     2073    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
       92    0.000    0.000    0.001    0.000 module.py:189(functions)
       18    0.000    0.000    0.001    0.000 callwrapper.py:38(cleanup_arg)
      156    0.000    0.000    0.001    0.000 contextlib.py:490(enter_context)
     1057    0.001    0.000    0.001    0.000 extending.py:62(overload)
      672    0.000    0.000    0.001    0.000 interpreter.py:1815(get)
       15    0.000    0.000    0.001    0.000 untyped_passes.py:245(run_pass)
      125    0.000    0.000    0.001    0.000 templates.py:1002(make_intrinsic_template)
        5    0.000    0.000    0.001    0.000 boxing.py:49(unbox_integer)
    15119    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
     5534    0.001    0.000    0.001    0.000 ir.py:255(__hash__)
       63    0.000    0.000    0.001    0.000 core.py:3783(__init__)
      180    0.000    0.000    0.001    0.000 inspect.py:3040(replace)
6354/6188    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 setobj.py:1(<module>)
       85    0.000    0.000    0.001    0.000 itanium_mangler.py:118(<listcomp>)
       78    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1408(_path_hooks)
       12    0.000    0.000    0.001    0.000 base.py:336(nrt)
    17979    0.001    0.000    0.001    0.000 {built-in method builtins.id}
       49    0.000    0.000    0.001    0.000 arraydecl.py:209(generic)
        8    0.000    0.000    0.001    0.000 callconv.py:918(fp_zero_division)
       14    0.000    0.000    0.001    0.000 pythonapi.py:1332(unserialize)
      394    0.000    0.000    0.001    0.000 numpy_support.py:329(<listcomp>)
       58    0.000    0.000    0.001    0.000 errors.py:325(highlight)
       15    0.000    0.000    0.001    0.000 transforms.py:361(with_lifting)
      397    0.000    0.000    0.001    0.000 types.py:423(wrap_constant_value)
       13    0.000    0.000    0.001    0.000 models.py:550(_as)
      153    0.000    0.000    0.001    0.000 cgutils.py:435(add_global_variable)
     1295    0.000    0.000    0.001    0.000 bytecode.py:200(_fetch_opcode)
     1396    0.000    0.000    0.001    0.000 context.py:52(__getitem__)
        2    0.000    0.000    0.001    0.001 randomimpl.py:136(get_next_double)
      185    0.001    0.000    0.001    0.000 inspect.py:3076(_bind)
       20    0.000    0.000    0.001    0.000 core.py:4779(parseImpl)
        1    0.000    0.000    0.001    0.001 _mathtext.py:1(<module>)
       18    0.000    0.000    0.001    0.000 base.py:984(make_helper)
        4    0.000    0.000    0.001    0.000 numbers.py:119(int_divmod)
      601    0.000    0.000    0.001    0.000 <frozen _collections_abc>:859(__iter__)
        2    0.000    0.000    0.001    0.000 function_base.py:1(<module>)
        1    0.000    0.000    0.001    0.001 cmathimpl.py:1(<module>)
        4    0.000    0.000    0.001    0.000 numbers.py:62(int_divmod_signed)
       18    0.000    0.000    0.001    0.000 base.py:980(_make_helper)
      394    0.001    0.000    0.001    0.000 numpy_support.py:276(supported_ufunc_loop)
       35    0.000    0.000    0.001    0.000 packer.py:87(as_arguments)
      529    0.001    0.000    0.001    0.000 ir.py:1264(find_exprs)
       15    0.000    0.000    0.001    0.000 transforms.py:524(find_setupwiths)
     1234    0.001    0.000    0.001    0.000 types.py:27(as_pointer)
       50    0.000    0.000    0.001    0.000 typeinfer.py:239(__call__)
        1    0.000    0.000    0.001    0.001 units.py:1(<module>)
       50    0.000    0.000    0.001    0.000 dispatcher.py:101(fold_argument_types)
   114/57    0.000    0.000    0.001    0.000 core.py:3724(<listcomp>)
      156    0.000    0.000    0.001    0.000 numbers.py:1331(constant_integer)
        2    0.000    0.000    0.001    0.000 boxing.py:1(<module>)
      402    0.000    0.000    0.001    0.000 event.py:436(on_exit)
      516    0.000    0.000    0.001    0.000 builder.py:290(_branch_helper)
       26    0.000    0.000    0.001    0.000 base.py:576(get_getattr)
     1228    0.000    0.000    0.001    0.000 byteflow.py:1680(has_active_try)
     8194    0.001    0.000    0.001    0.000 enum.py:1091(__new__)
     1614    0.001    0.000    0.001    0.000 values.py:871(__iter__)
      259    0.000    0.000    0.001    0.000 target_extension.py:81(_get_local_target_checked)
      876    0.001    0.000    0.001    0.000 {method '__exit__' of '_io._IOBase' objects}
        1    0.000    0.000    0.001    0.001 builder.py:1(<module>)
      425    0.000    0.000    0.001    0.000 typeinfer.py:1180(check_var)
       18    0.000    0.000    0.001    0.000 dataclasses.py:413(_create_fn)
        2    0.000    0.000    0.001    0.000 core.py:5684(srange)
     1409    0.001    0.000    0.001    0.000 {built-in method _functools.reduce}
       55    0.000    0.000    0.001    0.000 core.py:3643(<listcomp>)
       92    0.000    0.000    0.001    0.000 module.py:248(_dispose)
        1    0.000    0.000    0.001    0.001 npyimpl.py:1(<module>)
     1536    0.001    0.000    0.001    0.000 controlflow.py:367(_add_edge)
       86    0.000    0.000    0.001    0.000 npydecl.py:319(register_numpy_ufunc)
      102    0.000    0.000    0.001    0.000 base.py:451(insert_unique_const)
      313    0.000    0.000    0.001    0.000 itanium_mangler.py:63(_escape_string)
        1    0.000    0.000    0.001    0.001 _compressed.py:1(<module>)
        1    0.000    0.000    0.001    0.001 typeconv.py:1(<module>)
        1    0.000    0.000    0.001    0.001 randomimpl.py:485(get_num)
     6852    0.001    0.000    0.001    0.000 controlflow.py:117(successors)
      208    0.000    0.000    0.001    0.000 event.py:337(install_timer)
        1    0.000    0.000    0.001    0.001 ExifTags.py:20(Base)
      850    0.000    0.000    0.001    0.000 colors.py:213(_is_nth_color)
        1    0.000    0.000    0.001    0.001 initfini.py:6(initialize)
     5767    0.001    0.000    0.001    0.000 _utils.py:71(_stringify_metadata)
       72    0.000    0.000    0.001    0.000 typeinfer.py:217(__call__)
  266/157    0.000    0.000    0.001    0.000 core.py:1857(name)
      272    0.000    0.000    0.001    0.000 _parser.py:94(closegroup)
       64    0.001    0.000    0.001    0.000 interpreter.py:1625(_remove_unused_temporaries)
      754    0.000    0.000    0.001    0.000 __init__.py:107(read)
       15    0.000    0.000    0.001    0.000 transforms.py:529(find_ranges)
      805    0.001    0.000    0.001    0.000 templates.py:183(signature)
        1    0.000    0.000    0.001    0.001 layout_engine.py:1(<module>)
      622    0.001    0.000    0.001    0.000 builder.py:357(_set_terminator)
      614    0.000    0.000    0.001    0.000 ir.py:1156(define)
      788    0.001    0.000    0.001    0.000 pathlib.py:536(__str__)
      169    0.000    0.000    0.001    0.000 colors.py:307(_to_rgba_no_colorcycle)
     5585    0.001    0.000    0.001    0.000 analysis.py:69(<genexpr>)
        1    0.000    0.000    0.001    0.001 randomimpl.py:151(get_next_int)
      390    0.000    0.000    0.001    0.000 compiler_machinery.py:201(add_pass)
     2265    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:405(parent)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:1(<module>)
       12    0.000    0.000    0.001    0.000 options.py:30(parse_as_flags)
        4    0.000    0.000    0.001    0.000 arrayobj.py:4153(safecast_intp)
      338    0.000    0.000    0.001    0.000 instructions.py:140(<listcomp>)
     1303    0.001    0.000    0.001    0.000 initialise.py:65(deinit)
        9    0.000    0.000    0.001    0.000 functools.py:745(<listcomp>)
     2315    0.001    0.000    0.001    0.000 utils.py:378(__setitem__)
        3    0.000    0.000    0.001    0.000 numbers.py:1311(literal_int_to_boolean)
       79    0.001    0.000    0.001    0.000 core.py:3601(__init__)
  215/110    0.000    0.000    0.001    0.000 core.py:1832(default_name)
      315    0.000    0.000    0.001    0.000 ssa.py:40(get)
        6    0.000    0.000    0.001    0.000 rangeobj.py:28(range1_impl)
      450    0.000    0.000    0.001    0.000 font_manager.py:923(_json_decode)
      369    0.000    0.000    0.001    0.000 _functools.py:99(wrapper)
      272    0.000    0.000    0.001    0.000 targetconfig.py:57(top_or_none)
  980/976    0.000    0.000    0.001    0.000 types.py:121(_to_string)
       58    0.000    0.000    0.001    0.000 errors.py:313(code)
        1    0.000    0.000    0.001    0.001 ufuncbuilder.py:1(<module>)
        1    0.000    0.000    0.001    0.001 backend_tools.py:1(<module>)
        1    0.000    0.000    0.001    0.001 targets.py:219(create_target_machine)
     1085    0.000    0.000    0.001    0.000 ir.py:583(<genexpr>)
      522    0.000    0.000    0.001    0.000 enum.py:1509(__and__)
        4    0.000    0.000    0.001    0.000 quicksort.py:255(make_jit_quicksort)
      501    0.000    0.000    0.001    0.000 context.py:408(_get_global_type)
       30    0.000    0.000    0.001    0.000 module.py:145(data_layout)
      501    0.000    0.000    0.001    0.000 utils.py:31(erase_traceback)
        7    0.000    0.000    0.001    0.000 ssa.py:130(_fresh_vars)
        4    0.000    0.000    0.001    0.000 quicksort.py:27(make_quicksort_impl)
       14    0.000    0.000    0.001    0.000 core.py:115(doc_note)
        2    0.000    0.000    0.001    0.000 arrayobj.py:3895(iternext_numpy_getitem_any)
      121    0.000    0.000    0.001    0.000 builder.py:588(icmp_unsigned)
      229    0.000    0.000    0.001    0.000 typeinfer.py:1649(typeof_expr)
        1    0.000    0.000    0.001    0.001 _decomp.py:1(<module>)
       15    0.000    0.000    0.001    0.000 byteflow.py:203(_prune_phis)
      266    0.000    0.000    0.001    0.000 functools.py:741(is_related)
        1    0.000    0.000    0.001    0.001 decoder.py:1(<module>)
       31    0.000    0.000    0.001    0.000 packer.py:97(<listcomp>)
        1    0.000    0.000    0.001    0.001 constructor.py:1(<module>)
       16    0.000    0.000    0.001    0.000 codegen.py:569(create_ir_module)
      528    0.000    0.000    0.001    0.000 copy.py:259(_reconstruct)
     1959    0.001    0.000    0.001    0.000 value.py:81(__init__)
      789    0.001    0.000    0.001    0.000 ir.py:1535(get_definition)
       15    0.000    0.000    0.001    0.000 typed_passes.py:541(run_pass)
       81    0.000    0.000    0.001    0.000 callconv.py:839(type_may_always_need_nrt)
      894    0.000    0.000    0.001    0.000 values.py:986(<genexpr>)
       62    0.000    0.000    0.001    0.000 builder.py:320(if_else)
     3032    0.001    0.000    0.001    0.000 utils.py:342(key)
       36    0.000    0.000    0.001    0.000 quicksort.py:257(<lambda>)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:1(<module>)
     8017    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
     3189    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1030(__exit__)
      102    0.000    0.000    0.001    0.000 cgutils.py:993(global_constant)
        1    0.000    0.000    0.001    0.001 flinalg.py:1(<module>)
       27    0.000    0.000    0.001    0.000 lowering.py:862(<listcomp>)
        1    0.000    0.000    0.001    0.001 _afm.py:1(<module>)
       58    0.000    0.000    0.001    0.000 errors.py:322(indicate)
        3    0.000    0.000    0.001    0.000 numbers.py:597(real_div_impl)
       15    0.000    0.000    0.001    0.000 lowering.py:227(extract_function_arguments)
      352    0.000    0.000    0.001    0.000 typeinfer.py:667(_add_refine_map)
      479    0.000    0.000    0.001    0.000 typeof.py:66(_typeof_buffer)
        7    0.000    0.000    0.001    0.000 templates.py:1049(_init_once)
      703    0.000    0.000    0.001    0.000 <frozen posixpath>:140(basename)
        1    0.000    0.000    0.001    0.001 templates.py:1104(method_impl)
       63    0.000    0.000    0.001    0.000 colors.py:1080(reversed)
     3399    0.001    0.000    0.001    0.000 _parser.py:172(append)
       15    0.000    0.000    0.001    0.000 targetconfig.py:242(summary)
      369    0.000    0.000    0.001    0.000 __init__.py:957(_name_from_stem)
       15    0.000    0.000    0.001    0.000 byteflow.py:75(__init__)
       58    0.000    0.000    0.001    0.000 interpreter.py:2668(op_BINARY_OP)
        1    0.000    0.000    0.001    0.001 _policybase.py:1(<module>)
      160    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(column_stack)
      404    0.000    0.000    0.001    0.000 numpy_support.py:332(_ufunc_loop_sig)
       40    0.000    0.000    0.001    0.000 textwrap.py:419(dedent)
        1    0.000    0.000    0.001    0.001 typing_extensions.py:1(<module>)
       42    0.000    0.000    0.001    0.000 base.py:951(get_python_api)
       87    0.000    0.000    0.001    0.000 values.py:70(wrapped)
    33/15    0.000    0.000    0.001    0.000 core.py:4373(parseImpl)
        3    0.000    0.000    0.001    0.000 base.py:734(is_true)
       15    0.000    0.000    0.001    0.000 interpreter.py:496(peep_hole_call_function_ex_to_call_function_kw)
     25/6    0.000    0.000    0.001    0.000 core.py:3816(streamline)
       11    0.000    0.000    0.001    0.000 pythonapi.py:869(gil_release)
       15    0.000    0.000    0.001    0.000 untyped_passes.py:284(run_pass)
      275    0.000    0.000    0.001    0.000 instructions.py:705(descr)
     3189    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1026(__enter__)
      136    0.000    0.000    0.001    0.000 typed_passes.py:757(select_template)
      350    0.000    0.000    0.001    0.000 ir.py:1194(redefine)
       58    0.000    0.000    0.001    0.000 errors.py:319(filename)
       15    0.000    0.000    0.001    0.000 callconv.py:152(decode_arguments)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
        1    0.000    0.000    0.001    0.001 constructor.py:171(SafeConstructor)
      549    0.000    0.000    0.001    0.000 ir_utils.py:1531(get_definition)
     1201    0.001    0.000    0.001    0.000 context.py:501(insert_function)
      742    0.000    0.000    0.001    0.000 _compiler.py:396(_simple)
     1226    0.000    0.000    0.001    0.000 byteflow.py:1573(advance_pc)
       15    0.000    0.000    0.001    0.000 targetconfig.py:257(_summary_args)
      800    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:198(cb)
       79    0.000    0.000    0.001    0.000 base.py:510(get_constant)
